,0,1,2,3,4,5,6,7,8,9,10
197,-2.954992,3.8671474,1.7618103,1.4458618,-2.4521856,-0.16903305,-1.910531,0.97652483,3.572958,-3.845756,2.0790157
198,-0.5838394,-3.9079154,3.229394,-0.3119936,0.393929,-2.332214,-2.3098803,-0.25666332,3.0137062,0.065011024,9.931676
199,-3.2448764,3.9098997,0.7475052,1.4321065,0.014694214,-0.7093663,4.6931562,-1.5418005,-3.256281,-1.0610442,3.4829273
200,2.3107376,-2.9418242,-2.0053113,-2.4193883,-1.1064041,-1.8180752,-2.9353535,0.42182827,2.415392,2.1026187,12.248823
201,2.935341,-0.540946,-3.0790663,-4.7365456,4.913027,4.1777573,0.36393356,-4.0055995,-2.094223,-1.3291125,4.0704904
202,0.0278368,-0.043833733,-2.131178,-4.2965674,0.5334101,-2.9931593,-2.8926592,-4.7775774,-3.777897,-1.8379784,2.8491433
203,3.368391,-2.9128914,-0.5967169,-0.25410175,-2.3464942,-0.15447855,0.8220477,2.542122,3.4799175,3.0221806,9.872304
204,2.0163908,0.79325724,4.134491,-0.9196305,3.4125595,-4.4756956,-1.6363335,-4.1854644,-3.9196677,-3.1479669,4.0427504
205,3.2318535,-2.187252,0.9344077,-2.4901943,-3.2147264,-3.9142485,2.5646977,1.7018175,-4.942378,0.83572197,12.656225
206,4.1411867,1.8671951,-0.06620455,-3.354557,1.6974249,0.9597435,-1.2715368,-0.69438696,-1.8099427,-4.9534082,1.4175515
207,1.8821793,1.9611883,4.735593,-1.3923514,-2.7387075,-3.6366887,-2.9945064,-0.17213249,1.9568105,3.1316729,4.527669
208,-2.954445,0.7899561,-1.8910801,4.291419,4.2513294,-4.4687853,2.8658428,-1.0764008,3.4735355,2.8601213,1.5884471
209,2.4923506,-3.901804,1.1772032,3.7489853,-3.9782553,1.5460706,3.7326317,-4.169845,3.6592293,3.016282,9.476741
210,-3.0165315,-4.7250814,3.541566,-0.30849838,3.511693,-0.11535931,2.7357836,-2.009542,-1.5684133,-4.17774,4.5291934
211,-4.6734195,-3.7699652,0.684494,-0.19977474,-2.9208164,-4.803566,0.9841466,-0.30659246,-2.321459,2.373456,9.319154
212,1.4290714,3.3813362,-3.0595255,0.32308817,-1.1853595,-4.5756383,4.9598703,-3.167224,-4.5637636,-3.4693515,7.71307
213,1.7229819,4.2345743,-2.6013236,-0.8658638,1.3451643,-4.4091315,-1.1539936,-3.6800094,2.9937215,3.920847,6.334124
214,-1.108027,3.0029707,-1.089865,-1.9462597,3.5998688,0.71337605,0.20144415,-1.2333827,2.1614237,-0.89155483,2.0920076
215,0.65075445,-1.9689293,-0.98687696,-4.0449147,3.431529,-4.2649736,3.191208,-3.7049031,-0.84379387,-3.8736935,8.05278
216,4.656704,-3.9689322,-3.3683376,-4.669115,-2.82121,4.117402,-1.782877,-1.9141281,2.6458206,-0.20969582,2.7819123
217,4.9059067,1.8884559,-3.4478652,4.283149,-1.0589342,-4.5903497,-3.2824545,-3.4605246,-4.3392286,2.562356,3.1536965
218,4.6354046,0.15212059,-4.6902614,2.495988,2.7144575,-0.5799389,-0.78113747,-3.7724323,1.5265751,-0.7170944,4.0563083
219,0.24566126,0.31463528,-1.2412672,-4.7637253,0.98178196,0.3629532,4.335017,-3.5763555,-3.7223768,0.16331387,6.281959
220,3.5026083,-1.3909216,-0.1105504,0.45607853,-3.7594497,3.7422886,-1.2900562,1.1632986,2.046772,1.2357454,5.8860903
221,4.23392,2.966133,0.62965107,1.248126,-4.9035306,-2.232489,1.9720745,-4.8685207,4.405423,-1.5971618,6.8798757
222,4.2739058,-4.24104,1.2517715,-2.4565034,-4.1284494,4.5477734,-2.736228,4.803212,-0.80479145,3.8842087,0.43073738
223,3.0676775,-3.4077501,-1.4940243,-2.1060104,-1.0169888,4.1147165,4.710718,1.1448936,3.2489796,-4.167707,3.7097478
224,-4.347046,-4.48875,1.6049008,3.576661,-0.91252756,-4.8995123,-4.01603,-3.8066661,-0.8241172,1.3785911,4.521676
225,-0.88330555,3.9749594,-0.8365178,3.1990614,1.6932993,-0.78244305,2.5906,0.93837166,1.2941675,-0.20149755,0.23007178
226,-0.4278512,-4.298009,1.1592445,-1.2416303,1.4657116,0.042275906,-4.821066,2.98635,2.9237695,4.2175856,0.42555904
227,0.83118963,-4.1433434,-3.9883165,0.32707167,-1.5012498,4.413724,-3.3778906,-1.9739456,3.7414799,1.7318649,2.8615546
228,2.021317,0.3199091,-4.2494082,1.7047634,1.0958838,0.3925209,1.1296568,2.2817478,2.6186996,1.4648242,1.578188
229,0.54055977,4.335387,-0.29775715,-0.87880564,-4.37039,-3.402065,3.3707914,-4.6925926,-4.8976307,-4.8941226,3.2872694
230,2.6831155,-4.1660357,-0.42334795,-2.5506008,-2.443469,-4.9894547,-2.9408038,1.4606752,-3.6514163,3.3497438,14.432833
231,-0.20210838,-4.761252,-3.5555565,3.6046562,1.3355231,3.2168941,1.5259814,-2.402376,-3.3266985,0.9606366,4.7021637
232,1.733139,-3.9798546,0.1988697,1.6727018,0.9228916,3.926814,-3.9563727,1.9514303,2.0736718,-0.829473,0.013241529
233,4.7765656,3.807784,1.2830505,0.35819817,0.018117428,-4.02273,1.6892614,3.8660984,0.1352377,4.949115,4.486697
234,2.0107102,-3.6853056,3.826314,3.6821318,4.897434,-4.378911,-0.9601393,-2.4064636,1.9592819,0.45227575,3.4785635
235,1.492732,-2.5592935,4.7077465,-2.1779056,-2.210666,-1.9011688,-4.0839996,-0.60184574,2.6285496,-4.886403,1.5543003
236,-1.0055594,-4.2846513,-0.93131113,-2.3858051,4.7140036,-4.483848,2.122157,-2.713532,2.010233,1.0794444,13.761198
237,-1.6535616,-2.3840964,-3.2826853,-4.0930586,4.523628,-4.7779007,1.9252577,2.043602,-0.81200886,-3.0497403,3.221253
238,-3.0536838,-2.9115944,-4.2660213,-2.8603916,3.016879,-4.917701,-1.3661404,1.5706806,3.2099314,0.5688958,4.807344
239,-2.841721,-3.941021,2.1621852,1.4220552,-0.7538004,-2.0116818,2.8865108,3.8877945,4.731885,0.40477514,7.193468
240,4.11854,-1.7045617,1.0657496,-1.6181457,1.5307083,-2.3895125,2.0957808,1.5923696,-0.7492027,-2.5002062,4.123756
241,2.032258,-1.5663481,-0.0030546188,-3.3141274,4.7535667,-3.449546,0.7603731,4.2053022,0.7164879,1.1525888,7.689115
242,3.4659681,1.2135239,1.8064766,2.1194525,-0.7506876,-0.7996044,2.4947052,1.8187976,2.0198193,4.681614,0.5654886
243,3.4922676,-1.8179111,3.1552868,4.04506,1.4041758,-0.49437094,-1.6691089,-2.543252,0.45624495,2.084691,3.1484137
244,1.1675334,-3.6947203,0.7116704,2.3961616,0.57210016,-4.1718616,1.6683397,4.7186737,1.361074,2.9343696,9.029301
245,-2.2272782,-3.7804036,2.469328,2.9476042,0.7378359,-4.570839,-4.7664614,-3.9511323,3.704255,-3.329956,2.7503939
246,3.9656315,-4.1495523,-4.8943043,1.3098531,1.8230658,-2.8165483,-2.3443007,-2.058385,-3.3418298,-1.568429,5.1078854
247,-0.9032874,-1.0193033,-1.0324593,-0.6451931,-4.842819,4.242502,1.7682958,-2.7391605,1.7221951,1.6382079,0.3104751
248,-1.6954727,-0.567008,-4.0118885,-1.2447846,4.861044,-3.8810062,4.057144,1.9624319,4.5762033,-1.3324361,4.8686275
249,-3.6298609,-0.48749256,0.49239588,-0.08979225,4.5360765,3.2238865,3.5235872,2.2733235,3.22369,-0.072600365,0.12127781
250,3.0745,0.1805582,4.96179,4.7694597,-2.9917502,-3.5391064,-4.6552777,0.35895824,3.463479,4.954809,3.5614169
251,-2.717402,-4.1748743,0.78863716,-2.0670354,-1.4183383,-0.60251904,0.07261562,-2.8407745,-4.4275913,-4.895645,3.5881438
252,-3.3161764,-3.4478009,2.0356393,-1.6673632,1.5535297,-4.050171,3.3668318,2.738803,-4.253855,-4.3150864,1.643661
253,-3.4873664,4.607973,-1.8337464,4.80637,-2.7063107,-1.4149694,2.4660816,-1.0160451,-0.46482944,4.6331015,1.4000793
254,-0.9837713,4.2749586,-1.5531878,-2.7964318,-3.8424814,3.184701,3.809126,-4.2095213,2.5467215,4.9520254,5.332987
255,1.7112293,-4.0881863,-0.96851254,-2.5061269,4.618396,-2.3888886,-1.0338144,2.8097715,0.8522315,4.618495,4.2327642
256,4.0552006,-3.8265896,-3.114986,-4.9473743,4.2357893,-0.50316525,1.4823337,-3.5725617,-1.3900213,4.63962,5.1721387
257,4.491828,-1.8136716,-3.7452984,1.1575203,2.5263472,-0.6200857,1.8595858,4.2199383,-4.0441494,-3.6396904,4.9204965
258,4.259115,3.9072332,-3.6945033,2.2438831,-4.919706,-2.9424314,4.9179068,-1.317811,-3.049975,-1.5240045,5.8824034
259,1.6127448,1.7345262,-2.5298686,-2.7274406,0.4221058,-2.8307295,0.71807003,1.5646892,-4.937397,-2.0682502,1.0735357
260,1.7851138,-3.8418353,-0.7504411,-3.391447,1.8574691,-3.8580794,-0.6025734,4.3159113,0.66383076,-4.8317003,7.820271
261,4.044593,-3.5125275,-4.078882,-0.9694619,-3.3899105,3.7429676,3.0068264,-2.6811767,1.3745537,-2.4794478,4.7365785
262,4.478282,-0.4699955,0.35723686,0.58207273,4.958784,-3.8027072,-1.2257802,-3.7215066,-3.659252,2.3645158,5.1276846
263,-1.7408614,-1.8340051,0.7121444,-4.9865255,1.276658,-0.07262516,-2.6192951,4.536539,4.5136185,2.3249102,1.6939691
264,-3.965497,-4.6203012,-3.503416,-3.8304543,-1.3280087,-1.5971761,4.1557055,4.7281666,-0.30739212,2.859283,6.199705
265,-0.44126892,0.66588306,2.0865202,-3.1810064,3.5793915,-4.8263397,0.36430597,1.0427141,0.15885067,0.5471525,4.2349386
266,-0.8731499,-4.906369,-4.76481,4.9500294,-2.8983755,-0.44857788,4.7802267,0.65463257,2.9113426,1.685648,4.852156
267,-4.088617,-2.402391,-3.3453548,3.8861732,0.77324915,-4.4595623,-2.4392347,-4.7897286,-3.5465264,-4.6106205,7.837968
268,-0.5822711,-4.646302,-3.8117294,-2.4083579,0.023218155,-3.1649864,4.172494,3.9191332,3.6388617,-3.2276635,5.0360913
269,2.6788988,-3.6012406,-2.9150028,3.7561865,-1.8644583,-4.4167466,2.5666952,-2.4397368,1.1701865,-2.9511447,12.513996
270,2.5077524,0.6025152,-3.359508,-1.464066,2.5905266,-3.7695634,-1.0191488,1.1229048,1.9511008,-0.5096016,2.2926006
271,-1.2244506,4.3066034,-0.1089983,-4.3205996,-4.845742,-0.8979311,3.8600416,-1.1569672,-3.105923,-2.6619267,4.843216
272,3.2976122,-2.7568035,3.64264,-0.0891943,-4.0308714,4.740818,3.7613478,-0.9816866,-2.4009883,-2.9592319,3.4476051
273,-3.238566,-4.205448,4.366024,2.289712,-1.4367418,-4.2292113,0.8836212,-3.1065254,4.30779,-1.630224,7.438408
274,-3.798529,-1.022809,2.0501828,0.5223417,0.04373455,-1.9209771,4.386588,-1.1505837,2.8748107,3.9375,1.2825654
275,3.3032484,-1.8069429,0.68474483,1.1470957,0.706666,-4.552273,4.7559156,-3.6045623,4.735696,4.1948833,14.834888
276,-1.5471725,-4.142071,1.3351588,2.2469277,-4.8735814,-4.2389245,1.2652435,4.251645,2.0703955,2.3283463,9.193389
277,0.62393904,-0.012678623,-1.1263185,-0.2522235,-2.858566,-3.998559,2.402608,0.052527905,-4.1608047,-4.8483586,2.3080356
278,3.2774668,0.06202793,-2.2688718,-3.7607055,0.9128423,-4.266906,0.52743864,2.1723108,4.704873,-0.8912792,1.2652006
279,3.740429,1.0070543,-2.4962616,-2.6226993,-0.30447197,1.9915538,4.833256,-2.111001,-3.1844664,2.2260895,3.2846293
280,0.044578552,-1.5506876,2.2855115,0.77871275,3.2967415,-0.78711224,4.876912,0.6066599,-4.8505383,3.8855133,2.05327
281,-1.635788,-1.6085148,1.5107336,-2.0580816,4.0848713,2.1445265,2.562769,-3.7548857,2.8289404,-3.7561607,0.37493843
282,0.2901287,-4.3001738,1.1924787,4.292553,-4.691705,-0.017228127,3.4810934,3.3225336,-2.152844,-3.3701487,1.5056316
283,-4.7485924,-3.6255932,-0.87870884,-1.7439568,-1.2789888,0.3354435,0.8307762,-0.32112408,-0.8042202,3.7184038,0.85832936
284,4.5220394,-1.8475337,-0.7436657,-1.7766309,3.4800873,-2.0786934,0.61219645,3.3868828,1.0049906,3.510975,9.549077
285,0.5891032,-0.016861916,1.273241,-4.1238403,3.6053076,-2.9556835,-0.062398434,1.3609343,0.0014219284,4.5864716,1.3813946
286,3.0027046,-0.041231155,3.535036,-2.8282766,-1.4404595,4.6922817,-2.3285432,1.4624019,4.9653044,-3.5634208,2.783723
287,3.4425945,-0.03453636,-3.3976483,-3.536131,-4.7209625,1.9278073,4.243594,-2.0241385,0.61224174,2.9215984,12.15908
288,1.4357305,1.5719309,-0.3883338,4.880353,1.1473169,-2.750088,-2.9845512,-3.8253784,2.7192707,-4.652868,4.530867
289,-2.17845,-0.5882864,2.6757622,-2.1789236,-2.5668561,0.6118374,1.2311468,-1.6656713,-0.9353137,4.4224596,4.2625484
290,4.583416,-4.4192896,0.15610933,-4.5640173,-3.6036916,1.9399157,-3.6939378,-4.7408957,-4.4718904,3.5699358,5.578165
291,2.8595538,-0.04748583,3.2037363,0.058321,2.254023,-1.0424371,-2.231192,-4.208374,4.375252,4.7820635,10.896551
292,4.8623934,-2.5172973,-0.10872316,-3.753959,-4.008827,2.119256,1.7324171,-2.1592069,0.02469635,-0.21831512,8.378973
293,-2.1655183,0.024007797,4.252697,0.4841299,-0.46591568,-0.97954273,0.2871771,-0.8136816,2.7781677,1.3383765,4.038271
294,1.6093149,-4.264993,-4.359992,-4.381974,-1.9242663,0.8399296,-2.813745,-1.3230367,-0.78844595,-2.7840996,8.004683
295,-3.8435822,-4.552264,4.9295607,0.49551582,-3.6891913,0.21131468,-0.95011044,-1.8991423,1.3148808,-3.3056684,5.329216
296,-0.5336242,-4.2104435,-2.7744942,-2.1182168,0.89666367,3.619711,0.03310585,4.9941225,-0.003663063,-1.0151374,0.6982291
297,0.302413,-4.4758124,-3.2556386,-2.0511575,-0.966506,1.0948668,-1.4018016,-4.1771393,-4.5481114,2.3131418,8.722702
298,3.4446163,-2.3138988,-3.4610593,1.2735248,-4.461936,-1.655571,2.076707,0.021105766,-1.748997,-3.2556825,15.274321
299,4.2038813,-3.5568767,1.6767101,-0.47949696,-0.24746466,2.2544756,4.414798,-2.9344707,-2.3896618,-3.7561054,6.537485
300,-1.1754584,-2.201457,-4.0321474,-3.0049224,4.789442,2.4091635,3.4660845,-2.5417328,0.087693214,3.9146442,3.0038843
301,-2.8130932,-3.5352087,-3.0108273,1.1681991,-1.860879,-2.7334805,0.11231184,1.3758998,-3.303479,-4.5038013,2.1343844
302,-1.0805292,0.6191273,0.15847874,1.750885,-3.5188496,-0.58340645,0.12253094,4.16341,2.9654846,-3.4789407,0.40460068
303,-4.34695,-2.5954783,-4.7282386,1.8518982,-3.365122,0.8900509,-3.246175,1.5372872,-2.8073745,0.117390156,0.10055685
304,-1.7638416,2.9360318,0.8913593,-3.86064,-3.5036707,-4.064715,1.5538406,-2.564468,0.70751,-3.0168438,4.213506
305,-1.0716426,-0.21998644,1.6359215,-3.1365986,-0.68616104,2.9806657,4.814966,-0.63970613,-3.7629735,-3.7717962,4.6733828
306,3.1589231,3.260027,-0.37386608,0.69793797,-1.0015655,-3.3757157,0.3280573,0.14333725,2.4483895,3.0159702,4.752638
307,-1.0016184,-3.0102968,-2.000655,1.1553965,-1.3886647,-2.4207501,-0.09932995,-1.695189,-3.164823,-2.4573498,3.4896445
308,0.29882193,3.1834774,3.063467,0.30199337,3.1208496,-4.49162,3.396761,2.6431155,2.6739173,4.4621162,5.512536
309,2.6589785,3.8925962,4.3911295,-0.34100008,-2.252553,-3.4217257,-2.3856373,-3.7701201,0.95682526,2.9500713,3.399631
310,3.9392624,-0.6656809,-4.6710205,-3.1151385,1.211606,-3.09344,-2.8671968,2.691042,-3.9753752,0.07890463,1.4118233
311,1.9896402,0.6844034,-1.5954905,-3.8518155,-0.27722836,0.13241482,-1.6386719,-0.850688,-4.7467194,0.85024595,2.8674417
312,1.7674537,0.9972787,-4.849099,-3.77805,-3.0569983,-1.8399792,1.2661195,-2.8172588,-3.0561357,-1.4236927,11.241178
313,2.5860791,-4.679697,3.5117426,-0.36015272,-4.77437,1.508069,-0.25030565,-3.8129573,-1.0777342,-4.498365,5.722929
314,2.7714157,-4.2018023,-1.0820274,0.3793602,-0.3402462,4.4124002,2.7840557,0.5846162,-0.85169744,3.1856518,2.581007
315,4.7045937,-0.9817848,-1.9476128,-2.3159707,4.095196,4.4619884,-2.4675136,-2.2323246,-1.3599939,2.0036812,0.38787198
316,-4.4667234,-0.9305525,2.4549127,-2.050343,-4.3343263,-1.251607,-3.488379,-1.9556899,-0.52686644,0.7319026,1.9617964
317,1.4740329,-2.5857234,-4.241423,0.553175,3.2485256,-2.8439589,1.265182,1.9563694,4.8451614,0.6232171,12.513393
318,4.108881,-4.4124613,1.3245754,2.3240461,0.17290688,-3.9457183,-1.8438458,-1.9598002,3.9987717,3.1024055,6.1019554
319,-1.857388,-3.1573586,1.1232114,-3.5231762,0.8238034,0.027515411,1.2240467,-0.45696545,2.7977123,-2.6725018,1.0827363
320,4.300907,-2.2957897,3.5696068,1.7108154,2.5878744,-1.92349,2.6124544,3.9265308,-0.99403954,1.1855497,9.146076
321,-1.2624335,-1.0654676,-2.4502456,3.7085714,-2.6049674,-2.4230747,4.5884857,-3.175919,-4.524505,-4.8999,2.6897678
322,2.665968,0.3310609,-4.963525,-1.8083811,-3.157062,-1.9096665,1.7134566,2.472787,-4.210744,3.253933,6.641778
323,-2.6764708,-2.086125,-2.2641544,0.71996737,2.6741114,-2.6355565,1.6928434,-2.8335567,1.6077881,-1.9207132,10.143396
324,4.0384912,-2.8641276,0.572608,1.101213,-2.8917193,3.040638,4.9371824,0.6655493,2.1806374,-3.892641,8.120729
325,0.06858826,-0.28682995,-2.9453163,3.6743488,1.0135498,1.2765789,1.4270515,1.9033551,3.353897,3.775526,2.4594254
326,1.4387398,4.334568,2.9771037,-2.8504415,-2.2760015,0.083724976,3.5962887,3.9933634,1.501348,2.0839233,2.073412
327,1.8329482,-2.5339155,0.54769516,-2.166893,-4.954038,-0.40134716,-1.7599213,-2.7702308,-2.2732549,3.3731031,10.383438
328,3.6000738,3.0956154,-4.771855,4.392542,-4.5902967,2.7075052,3.9169302,-1.565907,-4.900856,-0.26840734,0.15609723
329,1.5722294,-0.35305262,-2.8300662,-2.4588008,3.5109396,-0.8017597,0.06988096,0.42425537,-1.4850605,-1.7770374,1.3576852
330,-0.26923895,3.9569654,0.5753851,3.5025606,-1.1583562,-3.5281813,4.1681595,2.5870876,-0.02358675,-1.0264122,2.001254
331,0.33427286,-2.4570787,3.0447187,1.1184902,-1.6419787,-2.6813614,0.035817623,1.8940492,2.3792658,-0.84028006,3.7423654
332,3.3426228,0.9730034,4.0498695,-1.6746652,-4.326534,-3.5455632,-1.1387777,-2.2996874,-1.2787027,0.511065,6.2792454
333,-4.401451,-1.6722231,1.0213351,2.424325,1.0987587,-4.348514,0.18671131,-4.1297684,4.3231,-2.5815682,7.0633473
334,0.5136113,1.3713927,-2.0440583,4.338773,4.515148,1.7180495,-2.0254052,-1.6204553,-1.36989,1.1386151,0.21242094
335,2.8760533,-3.0701911,0.27070904,-1.5779347,1.0964732,2.5071507,-3.1816502,-2.8136563,1.3884044,-4.1577144,3.793933
336,4.393566,4.6266003,3.2405005,-4.5885234,-3.4675937,2.3652549,-3.7886727,0.39248896,-1.3370752,3.075509,0.29676223
337,3.2388697,-0.08008909,-3.4054482,-0.82372713,-0.008435249,-3.7558556,3.7489548,0.5354209,-0.2853279,-2.6054091,8.898521
338,0.17001152,-4.3618536,-4.731669,-2.9708815,-1.4462523,4.122777,0.9701228,3.0066614,-3.1889992,1.7532091,0.010630965
339,-3.6907291,-2.5796037,2.3597183,-2.2090101,-3.0841036,-2.9823732,4.613636,-4.263928,-0.4487939,4.848427,16.254822
340,0.6000452,2.070043,-2.217701,1.708888,1.2055998,-2.4672632,4.6039476,0.72927094,-4.738841,-0.9199934,4.7003756
341,-0.2401886,1.9563937,-0.30116796,-4.7976804,4.2846785,-4.662958,-1.3917441,0.95506954,2.5898476,2.8859882,3.1776547
342,-1.4986885,-1.7494779,-4.548527,3.607092,2.5492358,-3.1259906,-0.86411047,-2.3315973,3.8953276,-2.3811812,3.053091
343,1.2914839,2.0400982,3.5519323,1.2609625,3.0779762,-2.1495814,-0.7325449,-3.7091613,-3.3854775,3.5799894,0.49610817
344,0.84768677,-0.5344534,-4.382162,-4.3181477,2.1800537,4.2017927,0.1793809,-0.3108592,2.2297945,1.5467172,0.8703851
345,-2.8874803,1.8033285,4.9881735,-0.9947276,-4.9444876,-1.523078,1.6775317,2.3845568,3.7184734,0.83304834,5.30342
346,4.3497496,-0.32084656,-3.666209,-1.5933557,-2.597518,-2.3448415,-0.13327551,3.1930618,0.5162115,1.6256084,4.7729955
347,0.5066209,-1.7917168,2.716003,3.3222904,1.1257954,-4.2852297,-4.1072645,-0.3577137,1.7748399,4.8502655,4.687557
348,4.7569637,0.52070904,3.8756256,-3.3246124,2.0339346,-4.0766544,2.3323326,3.1655388,-2.7927895,-3.684876,2.8032079
349,3.085845,-2.464096,-3.6628628,4.7294226,-3.9183414,3.050911,4.8202047,4.4829693,1.8215351,1.4135656,2.3889256
350,4.8251343,-3.656251,1.4392986,-1.7702472,2.071312,-0.5231738,-2.1242886,-0.85855055,-3.3892603,2.4364223,2.3526835
351,1.583148,-1.8168938,-1.0228758,-2.0845401,-4.3665037,0.5595088,-3.8869853,-0.25061655,3.0027885,0.5259571,9.028571
352,-0.6661515,-0.85409117,3.0398455,-1.0818868,2.1146398,1.123137,2.2130833,-1.9635181,1.1431046,2.9919558,5.9768043
353,-0.84500074,-4.6181364,-1.307131,-3.7287295,3.226595,-1.9960542,2.6155596,-0.28813362,-3.0931294,-2.9505348,6.1394424
354,-2.698913,-1.557306,1.2455606,-3.207686,0.3395133,-2.719363,4.223424,3.082055,-1.517216,1.713563,3.6984673
355,4.114792,-2.9342084,-2.9184234,-4.206236,-4.802036,2.0916948,4.3789034,-2.9670358,2.5719957,-0.42384434,17.969063
356,4.348177,-1.0029821,-4.1715555,-3.5745935,4.659396,0.5492029,0.7871847,-0.55916405,-3.5542572,0.040679455,3.5931182
357,-2.7354932,-3.2650967,-0.3920908,0.6371479,-0.14883614,2.192522,-1.5197892,-0.47840548,4.901725,-1.1168766,6.1602697
358,4.447707,-4.743998,3.5252419,1.0933933,4.777979,-3.4408398,4.864606,-1.4365654,-1.4231431,-0.48147392,9.405774
359,1.684557,0.692194,-0.6436281,1.2306471,-3.2691927,-0.3977623,0.21356058,-1.494587,-2.70563,-2.474616,0.53677547
360,-4.5967064,-4.048174,-3.3506024,-3.8597183,-4.7837296,2.2770386,3.3337212,-3.0457683,-4.0559096,3.4526129,2.7844777
361,4.5972176,-2.1080112,0.4621811,3.9187927,1.3523045,-1.0366197,2.6865907,-2.71095,-3.8045347,1.6144614,1.7191026
362,3.9573908,-0.9130163,1.0422297,2.335287,-1.6330771,0.9783392,-1.109734,0.11752033,2.6629362,-1.2686105,7.1691046
363,1.4469795,-3.0187702,1.5148807,-0.0543375,3.4033737,-2.2228026,1.9800072,2.0535412,-1.3121171,1.3493481,2.0862691
364,1.5499616,-2.152245,-1.0628538,-2.5054188,1.2684484,-4.1087337,1.9837856,-2.8187084,3.029604,-1.5255058,10.661128
365,1.3292465,-0.041141987,2.2935061,4.55867,-3.710187,2.9783244,2.1865678,-2.8628516,-1.3535023,0.78007793,0.058079958
366,1.1495581,2.184463,1.5644498,3.2599125,1.4205227,-3.6983757,4.590972,2.0195432,3.9538183,-0.5054164,3.6112137
367,4.0310183,4.743183,1.0643535,-4.2451677,1.0737653,-3.5267324,-4.165749,3.4976273,-3.2749825,3.0158596,3.8957376
368,2.7008896,-3.7582474,-2.7719946,2.392859,-2.1353464,0.622591,0.29692602,0.97673845,-3.9074225,3.0757933,1.8435429
369,-4.144501,-4.1922865,-0.015790462,0.4492283,2.573659,-1.9360585,4.4634857,-4.81723,4.3949137,4.607415,8.124331
370,4.00062,-4.382584,-3.9428198,3.4589748,-4.3996143,-2.0088882,2.8156042,-1.9752359,-1.3241916,1.5334244,15.394738
371,-3.8723474,-0.9407778,1.1025515,-2.3950033,-4.589323,-3.5444117,0.57235146,-4.205758,-3.0734563,4.1282835,10.732937
372,1.4296942,-2.0800285,-3.8974504,-2.9110587,-0.54040194,-0.29317904,-2.688847,1.5235353,3.2087526,-4.2981462,7.9088397
373,4.0817585,-1.3629313,-3.887781,2.3146143,3.2569084,-1.5293193,-4.0248036,0.651948,-2.5423515,3.1483068,3.1369455
374,3.8198462,4.708169,4.8519135,3.0573683,-0.44838905,0.2554679,3.3331928,-3.3385997,2.3385468,-1.7768097,2.9206226
375,-4.5817375,-1.9639671,0.20828485,2.8283749,3.764121,-3.3951979,4.2890606,-3.1757183,0.20049334,-1.7853391,2.1061816
376,0.98021936,3.684761,-0.67171574,-1.751153,4.7742405,-3.9766188,1.6347809,3.794032,-0.46611786,0.6941061,3.328383
377,0.87755156,-3.17137,1.2934275,-3.7160401,-0.8705454,-1.9253569,3.451953,3.296486,4.19812,4.371213,6.153663
378,-4.2794805,2.6892252,1.3290911,-0.6667781,-3.85054,-3.2060075,3.9297466,1.234169,2.0216618,-4.177252,5.7139573
379,-3.9902024,1.8232923,4.5724363,-0.6081033,3.4494925,-2.2896302,2.1696491,1.6038818,3.9761333,0.7801013,0.24222684
380,1.0324903,-2.6659079,-3.783027,4.4548693,3.9048157,-3.5159822,-1.3582973,-4.3255277,4.124545,4.498595,8.885772
381,4.7071466,4.630995,-1.9863315,-1.2007177,3.775444,0.59690475,1.6401796,-1.2738883,0.701458,-0.18298626,0.38693202
382,-2.5086303,-2.8533816,-1.7249608,-1.8709583,-2.8350735,-4.512475,4.7409897,0.40705204,-3.1011486,-4.406793,6.283684
383,4.8272896,-4.0856557,1.6054096,-3.8982697,-3.6747603,0.47456503,-3.1391687,3.134696,0.7684393,-0.15198755,5.109083
384,-0.15709448,0.79167795,0.7489538,-2.6165133,-1.7764444,-3.035348,-0.94157934,1.2375288,4.1076546,4.218298,9.18544
385,-4.011751,3.2199106,1.0720434,3.9322453,-2.0211065,-4.7133737,1.5872841,-4.5632315,-0.07670975,3.2279577,1.69967
386,-2.9117994,-3.4979105,3.6668415,-2.3461962,-4.0474133,-2.010868,4.1003475,-0.13126326,1.7057137,-3.9497418,5.7835503
387,3.1533852,0.8206439,-1.7372327,-2.6994867,-0.15801954,-1.0356183,-1.2258391,-2.890836,-3.5112429,-3.632542,2.9498951
388,-3.8473172,-4.633456,-0.97215843,-2.3917584,-3.8476884,1.4176226,-2.042669,1.5201874,4.2952747,2.1061778,0.46238923
389,-4.6468782,-0.8344116,0.26316452,4.001561,-1.550879,-1.1045432,-4.0563183,-3.4247184,3.1948118,4.0324106,5.406226
390,1.9123325,0.68715525,0.39661694,3.5407352,-4.4564657,-2.6543307,-2.5631886,-4.162311,3.531973,-2.3786216,13.59965
391,4.9686384,-1.7958398,4.8440895,-1.9997697,-1.5958524,2.186328,1.827672,-1.9605446,0.16601753,-1.9394195,4.2774243
392,-1.9258337,-3.9550912,2.6075072,0.25331497,-1.092447,-3.434823,-3.5384023,0.052820206,3.2845755,3.0637798,6.182314
393,-2.9734259,-4.635115,-1.0873055,-4.487857,-2.3133473,-0.9978533,-0.1017046,-4.6151514,-3.0954897,-3.3675237,7.6364093
